43.6302,-105.2499,0
-23.4708,-179.7766,1
-17.063,-71.8854,1
3.6273,127.215,1
43.8054,-105.3042,0
44.7558333333333,-111.3225,0
70.8883,-14.025,1
51.3448,159.7302,1
1.3206,127.003,1
-25.9488,179.0126,1
51.6273,158.534,1
3.6772,127.0133,1
52.9502,161.1686,1
36.6305,21.3826,1
3.6285,126.9375,2
3.7767,126.9922,2
62.155,-149.112,0
52.8369,160.703,1
10.0109,125.9159,1
56.236,-156.584,0
-21.1829,-68.5605,1
60.455,-139.5422,0
44.3497,-114.9785,0
52.7935,161.0532,1
52.8882,-168.0514,0
40.8298333333333,-122.497666666667,0
59.987,-153.429,0
-9.2276,114.741,1
35.65,-117.458833333333,0
35.305,-101.695,0
38.2731,20.2966,1
50.5757,156.6431,1
52.8128,161.08,1
59.747,-153.055,0
60.085,-150.916,0
0.7966,125.1464,1
12.8442,143.4688,1
-23.8252,179.966,1
-24.7221,-179.5853,1
39.1258,22.3161,1
37.8907,16.2968,1
49.2273,156.1841,1
60.5413,-139.8879,0
-44.5785,-81.5426,1
61.548,-150.702,0
-7.1162,120.4717,1
49.0606,156.1858,1
-20.0128,66.4979,2
57.815,-153.162,0
53.0197,159.7569,1
-13.7555,166.7204,1
19.4083,-66.4083,0
57.337,-154.596,0
-26.2086,-177.5763,2
25.8676,141.251,1
-13.7904,166.6952,2
60.5068,-140.1049,0
-19.369,-67.7662,1
-5.8376,130.8882,1
-23.6303,-68.444,1
-14.8533,-75.4131,1
16.3271,-87.6106,1
48.381,153.4521,1
31.8029,138.8902,1
-24.5356,179.6921,1
27.2167,104.3226,1
-23.5556,-176.693,1
36.3528,-110.169,0
56.573,-156.334,0
-17.4803,-178.6152,1
1.6498,124.5717,1
1.3923,127.4695,1
-6.9213,132.1143,1
37.7666666666667,-121.933,0
37.7658333333333,-121.937666666667,0
37.7646666666667,-121.9405,0
16.0214,119.865,1
17.3848333333333,-65.9376666666667,0
-10.1309,113.4078,1
-18.8024,169.175,1
45.7294,10.6498,0
37.3047,74.4743,1
52.5679,160.5209,1
44.0294,-97.8623,0
49.0918,156.229,1
-31.2384,-178.0197,1
64.104,-146.904,0
40.3305,140.824,1
40.3555,140.8071,1
35.2956,140.4831,1
35.0096,70.7506,1
40.2634,140.8942,1
51.6646,-176.0665,1
1.7026,128.9179,1
60.5634,-139.9712,0
37.9262,36.6857,1
-15.5725,-173.0594,1
56.724,-156.226,0
-23.4354,-66.8235,1
6.3198,-73.5376,1
40.5179,142.0422,1
-24.2168,-67.078,1
-63.9019,172.8384,1
